ID user,Gender,Faculty,Major,Dormitory,Activity,Social
10369,หญิง,มัณทณศิลป์,ออกแบบผลิตภัณฑ์,วี.เจ.อพาร์ทเมนต์,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
10370,ชาย,วิศวะกรรมศาสตร์,อิเล็กทรอนิคเเละระบบคอม,สกายวิว คอนโด,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10371,ชาย,อักษรศาสตร์,ภูมิศาสตร์,สตรีบ้านอุบลวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น,ปลูกต้นไม้",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10372,หญิง,วิทยาศาตร์,Computer Science,สตรีวันดี,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
10373,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,สนามจันทร์ คอร์ส,"เล่นเกม,เล่นโซเชียล",ชอบอยู่คนเดียว
10374,หญิง,มัณทณศิลป์,ประยุกตศิลปศึกษา,สนามจันทร์ คอร์ส,"เล่นเกม,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น,คุยคนเดียว",ชอบอยู่คนเดียว
10375,หญิง,เภสัชศาสตร์,-,สมาร์ทเพลส,"อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10376,หญิง,เภสัชศาสตร์,-,สมาร์ทเพลส,"อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10377,หญิง,วิทยาศาตร์,คณิตศาสตร์,สมาร์ทเพลส,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10378,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,สิริกัญญา,"เล่นเกม,เล่นโซเชียล,ดูหนัง,ร้องเพลงแต่งเพลง",ชอบอยู่คนเดียว
10379,หญิง,ศึกษาศาสตร์,ภาษาไทย,สุขทวี อะพาร์ตเมนต์,"เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,นอนเล่น",ชอบอยู่คนเดียว
10380,ชาย,อักษรศาสตร์,สารสนเทศศาสตร์และบรรณารักษศาสตร์,สุขทวี อะพาร์ตเมนต์,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10381,ชาย,วิทยาศาตร์,Computer Science,หอเบญจรงค์,ดูหนัง,ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10382,ชาย,วิทยาศาตร์,เคมี,บ้านแก้ว,"เล่นเกม,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,ทำความสะอาดห้อง,ดูหนัง,ร้องเพลง",ชอบอยู่คนเดียว
